sensor_left,sensor_center,sensor_right,steering_output
301.00349717090756,300.0191564207289,300.08615006811556,0.0678887221374464
299.5160674387697,298.8899645012398,301.4087011475434,-0.12273149355434214
299.6249549194978,302.0140089588255,299.8032739413273,0.008227195777966474
308.0257181400861,306.92853944253204,307.61395852093085,0.02648876736760997
307.69192475059543,306.69571702601155,306.8523351702341,0.04625777863012843
304.3822711957152,306.59285624427633,306.26612035673253,-0.12142684546465377
304.1398307000015,303.95314156211265,304.99491479734326,-0.03246655423033303
302.54829272010807,303.6710631001503,303.3857325570022,-0.04169554924023033
299.50745674503037,301.6895009476289,303.6127600808971,-0.23794380178306201
301.13684103995377,304.0113999227867,302.59697211975254,-0.04655483142925902
302.0664575862118,297.31272037305644,450.7514382946549,-8.906497531708599
303.00589388153526,303.16156884628134,302.39170577847256,1.5237010932681931
299.29718797802053,297.8628192211808,298.750050661008,0.026686357990124636
300.8998267516651,297.5181659326776,298.23170155900357,0.1546161383895668
319.90440113468867,323.24587197679034,324.74451281694456,-0.317087952861969
298.17240632830203,298.86200270295114,301.4294586116245,-0.14702202017678986
299.87419910202397,299.3879887927691,298.7480440437406,0.10013982633022636
298.8485556954639,300.68690730458735,300.02027200313717,-0.08156452904322863
299.9969470669141,301.35528563195004,301.703356972703,-0.09066743127059909
299.6838904733089,300.4168345997735,299.63371140608945,0.02007484309105621
298.7343747472685,298.7906368843542,299.1697707760905,-0.026625552401516192
297.1026976785254,299.94303398866793,298.6388897981058,-0.08781756688660664
299.16288443468324,299.39704062107944,299.8652240151213,-0.02677845363048107
301.909286719018,299.72488447943357,300.1969000174068,0.1097665979010526
300.801286490812,303.2056072075036,300.17632876127635,0.02037359675602716
300.9723993908255,301.2844166163741,299.28018081000874,0.0952835375536489
298.8688708260417,300.3306165492348,301.72029235153894,-0.18800747733800222
302.5244291141043,301.6017106436461,301.4314498325863,0.09409297214605318
301.5575557671986,301.29895361957455,300.3230745185523,0.06313908210359899
301.55366400057284,301.3881139666343,301.42334343818834,-0.00452557874339334
298.5924171879305,301.0867941052202,632.7671400266752,-20.051786575948526
302.8361987962417,303.3841636025526,303.1281166962594,3.324232154386387
302.66029509747375,300.19798386526423,301.01181557999485,0.10182795004891092
299.89901998717755,300.83563956039086,298.8748878876577,0.044963130796403454
323.3652966260142,322.5124704020825,326.5206768244296,-0.1995641329001228
299.58208091412604,298.10665366438155,299.34985031379335,0.045487638004115066
300.84645713774427,302.0267940193798,299.4205371409897,0.0832328938019458
344.54065256982125,347.06915824875375,345.6180852537297,-0.07890516100205275
336.43920448472346,336.56916656041676,336.15665049952327,0.027727565951096267
330.3019950064124,327.28671085649984,327.29751683541974,0.17744315040755906
322.1490495972978,323.1128758268739,322.03201343348,-0.023022611880860494
317.5449050615911,317.9440594309434,460.6618406095635,-8.58818649451652
313.5131355817272,315.598438729446,315.0562478332698,1.3385826203871682
298.6873602773844,301.2612617128153,299.4578641857826,-0.030799111988466736
301.75687548874686,300.61878033311757,300.6099667486333,0.07651956349079399
329.7531594499331,335.15906254017233,332.73244164431816,-0.19022601906423914
301.2622215549823,301.8522083604146,302.0548399132769,-0.017764279553824737
299.7008957843601,302.20182143663106,298.16645117869484,0.09999285992286219
298.5629045679052,299.12646373855995,302.332891944314,-0.24154368864117942
308.7134027420493,310.9857284393461,306.4898374674317,0.17111379024114456
306.62761070335034,306.0206551714586,307.0103629999327,-0.045200790541116476
306.67642050753744,305.03008387120536,306.7911492992984,-0.0030562045398346525
303.14187371662376,304.4425948163635,305.97891458561367,-0.16907516422178448
303.55078956246956,301.2895222175629,304.1922464673106,-0.010117005600563975
304.3823952259946,302.61631433730616,302.75012586663865,0.1043507306097689
302.7800762876745,300.25825187682005,301.83711495764186,0.040254986208398125
304.8003529773793,302.4490691007996,302.0135150171289,0.15778066431469825
300.27710747097973,300.876400128738,303.17262001910757,-0.20159913249017453
301.2803904564569,301.37368827100767,301.43951888065993,0.01940742002909815
303.98352011025145,302.47820019530843,300.6723511726329,0.2002614204991437
303.0467258539315,300.74495237816274,301.60647367037353,0.05330344163729195
299.24514521147324,302.2514251057023,300.8553768509866,-0.11101642020638111
298.32017923245627,298.71798507553626,301.62478289054127,-0.18217390308996642
299.7201573662732,300.8702022076448,300.65643265355084,-0.023130480655807452
297.6247701096571,298.79490371801796,298.5158339513822,-0.04410107763072972
297.4636687833413,300.4615369776711,300.3317747644575,-0.1631757204497228
300.6042945395111,299.99964400848813,300.9143622083172,0.010076999682797239
300.5901547489823,299.8593104386366,301.9675070986634,-0.07954046429280709
