50757,412,8114,50667,6292,18591
50186,65159,7204,51873,5561,18301
49595,64580,6144,54021,4849,17414
49319,64107,5683,56632,4665,16214
49189,64048,5320,58279,5275,15101
49134,64296,5629,58837,6609,14367
49906,64528,5739,58510,8121,14034
48625,64143,6220,57487,9371,14327
49189,63540,6776,56224,9788,14693
50422,64147,6728,54776,10370,14874
50931,65199,6274,52458,11254,15212
51582,872,6571,51162,11208,15647
51305,2592,6135,50882,8515,16201
49710,3326,5135,52600,4999,16652
48924,2823,3609,54601,3540,16947
48509,1977,2683,55591,5201,16291
47687,886,2698,55896,8948,14951
47449,65152,3235,55641,13327,13165
48169,64045,4425,54045,16913,9611
49000,64082,5316,51358,16626,5042
49870,65224,6060,48501,12439,334
50537,1176,5472,45674,7053,62267
50804,2644,4339,43361,2826,60855
50934,3674,2883,42920,216,61853
50220,3818,1395,44264,220,64524
50060,3632,65526,46273,2220,2163
50034,3424,65405,48031,3871,4404
49272,2429,321,49846,5136,5844
48480,1220,1101,51651,6137,5829
48184,711,1389,53487,5593,4080
48434,1424,1553,53899,4109,1762
48184,2305,1848,53373,2401,65366
47583,3344,2099,53100,308,64650
46985,4195,1633,53581,64664,65067
46540,4033,531,55007,64425,803
46000,3606,65147,57063,64886,1734
45679,2657,64871,59013,65460,1807
45532,2042,64889,60734,343,1008
45380,1925,65071,62333,564,65365
45304,2172,65515,63555,1042,64352
45271,2276,462,64231,1518,63589
45738,2553,863,64505,1337,62983
45926,2960,1081,64893,412,62549
45635,3040,980,65196,65448,62622
45233,2842,513,65530,633,62567
45084,2871,142,42,1179,61622
44807,2545,461,1013,1426,60071
44648,2243,561,2175,2412,58397
44944,2242,509,2932,3778,56571
45638,2309,1024,3191,4368,55232
46234,2624,1337,3496,4050,54728
46776,2713,1280,3923,3474,54941
47126,2510,1082,4225,2959,55474
47387,1867,1000,4506,2761,55802
47800,1301,998,5199,1555,54967
48192,1425,603,6516,82,54084
48366,1470,577,7509,65061,53880
48530,1299,1060,8680,65416,53904
48500,1081,1584,9873,330,54001
48115,437,2199,10287,1285,53803
48196,76,2680,9160,1855,52254
49085,262,2728,7965,1652,50524
49733,203,2728,7407,65185,49353
50089,2,2190,7692,62882,48565
50433,65259,1852,8693,61079,48061
49887,64771,1602,10118,61010,47674
49811,64369,1840,10678,63015,47746
50093,63914,2821,10280,64656,47102
50023,63890,3510,10143,64596,46407
50344,63970,3739,10349,64516,46437
50758,64003,3856,10482,64910,46186
50719,63952,3738,10467,64520,45486
50758,63793,3880,11204,63381,44367
50899,63356,3570,11571,61370,42715
51290,62721,3592,12189,59811,41506
51413,62049,3036,13218,59673,40880
52324,61513,3156,13917,61349,41426
53489,61383,3722,14305,63081,42298
54334,61531,4255,13703,63710,43467
54839,60894,5256,13000,63346,44440
54833,60811,5158,13138,61818,44497
55191,61258,4757,13050,59668,44727
55035,61902,4617,13227,58293,45705
54642,62096,4278,14017,58397,47109
54419,61595,4158,15457,59889,49008
54530,60851,4434,16853,61871,50728
54993,60392,5373,17183,63147,51374
55459,60101,6118,16743,63057,51108
55864,59846,6285,16721,61178,50198
56312,59469,6032,17258,58141,49178
56567,59790,5576,18480,55275,48433
56940,59926,5389,19563,53598,48038
57016,59691,5490,20048,53912,48080
56969,60055,5986,20417,55679,48186
56969,60626,6011,20663,57518,48478
57555,60354,6319,21035,59538,49207
58177,60548,6325,22367,60728,49632
58951,60529,6451,23337,61038,49672
59472,60480,7253,23887,60432,49516
59598,60501,8077,24792,58843,49824
59339,59823,8940,25926,57128,51074
59513,59505,10468,27006,55960,53526
59315,59780,11557,27373,54779,56248
58897,60167,12174,26379,53346,59603
59241,59916,12021,25489,52404,62452
59331,59462,10762,25572,52003,63727
59330,59060,10410,25670,52579,63728
59081,58834,10553,25910,54124,63058
58551,59022,11800,26438,55557,62373
58285,59747,13056,27025,56472,62561
58139,60416,13793,26726,58024,64350
58922,60570,14277,25011,59518,1467
58799,60374,14462,22363,59662,2235
58182,59585,14156,20226,58700,1071
58613,58979,14141,19268,56778,64459
59026,58754,14150,18798,54760,62334
59246,58780,14099,18182,53903,61452
58867,58854,14876,17219,54392,61929
58757,59836,15437,16116,54727,63162
58762,60282,15731,16229,54100,64816
58588,61297,15664,16367,52900,368
58377,61731,14148,18142,51891,508
58401,61884,14774,18140,51921,64573
57850,60990,15730,18080,51328,62560
58096,60574,16002,18439,51059,61122
58556,60332,15585,18804,52689,60984
59306,61065,16400,18076,55545,62256
59510,62009,17189,16912,57904,64223
59968,63121,18112,14908,58126,438
60086,64099,18610,14061,56361,1171
59612,64634,17890,15120,52660,650
58881,64788,17070,16359,49297,64971
58682,63930,16297,17769,48128,63379
58291,63794,16588,19295,48346,61501
58184,63584,16695,21022,49008,60593
58609,63771,16823,23244,51508,60976
59551,63857,17342,24238,53993,61785
60211,63693,18335,22968,54553,63038
60712,63914,19567,21005,52925,63816
60916,63102,20039,20528,48659,63971
60306,62213,20384,20550,42473,62996
59689,61867,19925,19642,37635,61294
59379,61801,18988,17667,35687,60466
59115,61343,19405,16936,35788,60380
58468,61105,20322,17655,36592,60213
57750,61400,21633,16298,38520,60812
58575,61489,21939,14145,41367,61745
59710,60486,22158,8937,43362,61298
59788,60040,22724,4707,44210,58937
60092,60646,22461,332,41777,56195
60742,61985,22032,61987,38551,54783
61202,62355,20509,60185,37227,54610
61610,62617,18777,61121,37994,54537
61628,63663,18677,61720,40084,55107
61811,64050,18643,61203,41472,56693
61752,63795,18910,62263,44322,59032
62755,62970,17245,64166,48556,61630
63264,62461,17229,64124,52233,62869
63458,61835,18399,63882,53585,62891
63472,61693,18771,62308,52647,61694
63619,61781,18908,60602,50726,60359
63392,61781,17927,56883,49505,59831
63496,61861,16979,54631,50463,60460
63807,62491,16161,52806,52432,62486
65472,63989,10851,53835,53040,912
64051,63986,15665,52874,47813,5142
63555,62152,14864,48446,52728,6144
63382,61074,16337,49801,57471,6550
63568,60172,14293,51059,57191,6089
63480,60981,15377,52381,55250,4900
63704,62018,15276,55363,55445,3280
63743,62407,13886,54492,57097,1806
63317,62714,13469,53209,60412,1104
62123,63458,13177,53863,388,2097
62027,63500,13074,54370,6494,4692
62431,62393,13707,55897,12018,7821
62610,60877,13597,60116,16704,9831
62996,60260,13357,64031,21014,10192
63183,59862,13817,384,25099,8825
62910,59854,14523,547,29725,5837
62466,59776,14792,64833,32767,1833
61850,59989,15037,62545,32767,64251
61166,60799,15803,60298,32767,63238
59911,62133,16665,58553,32767,64492
58844,63933,17241,56264,32767,2137
57975,64868,17663,53175,32767,6623
58398,63680,18297,50681,32767,11891
57531,61615,18870,53209,32767,14339
56579,60893,18271,56948,32767,13821
55614,60015,16754,60837,32767,10455
55259,61905,15229,62370,32767,7258
54231,63172,14406,64626,32767,6893
53394,64316,14262,0,32767,8704
51983,65251,13561,65231,32767,12324
54225,113,7937,62852,32767,14983
51370,64025,10455,61375,32767,15856
50231,61802,15490,62505,32767,14006
49422,61133,14386,62941,32767,10531
48895,63584,15401,61499,32767,7383
50384,65305,15090,61496,32767,5796
50285,881,13767,57183,32767,5890
48023,1504,13294,50287,32767,8002
46552,1446,12737,46004,32767,11194
46762,64260,11353,45057,32767,14343
47091,61586,8659,49256,32767,15960
47586,61513,6031,54105,32767,16198
48089,62304,5636,57801,32767,15550
50084,63694,5638,57379,32767,14740
51459,64484,6431,54502,32767,12519
52624,64564,5031,50479,32767,10414
54762,63799,3265,48632,32767,9601
55364,64697,2005,47148,32767,10801
55022,1077,1064,45503,32767,13589
54704,2249,64960,42212,32767,16688
55068,1435,62120,39653,32767,18456
54909,300,59646,39406,32767,17912
54887,392,57938,41511,32767,15766
55367,869,57459,43386,32767,13010
54828,2725,56465,44148,32767,10381
56096,3112,55848,42255,32767,8438
55457,4000,54768,41728,32767,8060
55462,3368,53882,46411,32767,9429
54234,3341,55235,50385,32767,10022
54479,3780,55173,51339,32767,9792
55408,5087,55587,47464,32767,8771
56825,4042,54763,45506,32767,7980
57125,4048,53034,49140,32767,6979
56914,4467,53087,52090,32534,5366
57178,6426,52701,54059,31841,4161
59730,5369,53936,53950,30924,3992
60021,5471,53041,54171,28463,3871
61663,5000,52277,55895,26271,3749
61807,5042,51643,58639,24337,2888
62528,5576,52268,60970,22447,2293
62835,5395,52336,62402,20252,1933
62813,4377,52987,64072,17217,1688
64364,2979,51584,65060,11130,65156
65104,1880,51729,63659,6437,62568
64544,3029,52488,63839,2484,61004
63002,4499,51252,64412,3010,62052
64519,4527,50489,62139,5209,63970
64486,4359,50723,60822,3571,65337
64467,4690,51196,62080,493,1624
63670,5357,49640,62257,72,3521
63953,5136,49732,60718,892,4715
64254,4978,50463,59449,64674,4465
63096,5874,50405,59986,61185,3883
61875,6589,49270,59493,60192,3487
61535,6506,48805,58930,60623,2210
60722,7011,48186,60556,59032,33
60180,7929,48120,63241,57526,64327
59164,7484,48402,65316,58292,63553
60115,6402,48993,444,58564,61584
61148,6687,49493,515,55599,58919
62615,7421,48742,945,51161,57569
63671,7652,47990,1381,47368,56605
64010,7485,48443,2541,42635,55181
60831,6268,50648,4541,37683,53248
58916,4979,52185,4501,33569,49861
57510,6305,52386,2480,32769,46432
55943,8370,51590,982,32769,46378
56573,7922,50458,1500,32769,47898
57800,6182,50496,1997,32769,48342
58752,3428,51824,1391,32769,47054
58152,1872,53948,21,32769,44241
57953,2177,55786,64513,32769,41710
53624,3560,56326,64672,32769,42107
53087,5802,56785,1193,32769,47530
55131,6606,56482,2196,32769,52898
56641,6251,55013,64721,32769,55068
58773,5735,55573,63024,32769,53480
58067,4042,56955,64619,32769,50323
55585,3342,58738,4629,32769,48469
52361,4581,60214,10143,32769,49787
51282,5487,61942,12850,32769,53869
51920,5146,63244,10676,32769,57409
51915,4681,64498,6125,32769,57180
52427,3010,63555,5824,32769,55429
52120,3141,65490,2807,32769,52811
51189,2357,65411,5084,32769,51061
49864,1707,64672,6766,32769,51401
49183,2205,65353,8320,32769,53498
48968,4179,353,10016,32769,56878
50222,5435,588,9105,32769,59529
50426,5910,1026,6828,32769,59781
50586,3916,2285,4206,32769,57633
51559,2043,4194,4981,32769,54135
52319,333,5438,7334,32769,49474
52541,625,6711,9106,32769,45159
50774,2408,7970,11084,32769,43118
48845,3225,7586,11372,32769,44856
48549,3363,7571,10317,32769,49357
50019,2684,9106,9451,32769,53620
51577,1093,11068,6988,32769,54941
52340,64808,12203,4370,32769,53812
52824,63858,11799,2456,32769,51500
52431,65300,10732,2065,32769,49440
51975,548,10249,5011,32769,48042
51001,973,9617,7885,32769,48571
51164,858,9543,10968,32769,51162
52545,65435,9584,14775,32769,54049
53507,64605,11121,15835,32769,55991
54129,64157,12796,15861,35001,57349
54802,63595,14297,14351,35130,57587
54910,63004,15114,12824,32909,57184
55254,62825,15260,11250,32769,56908
55207,63148,14908,10349,32769,56661
55543,63516,14522,10437,32769,56875
55125,64569,14097,11230,32769,56775
54579,64722,13767,12746,32769,57340
55144,64222,14417,14843,32769,58956
56027,63274,15370,16457,32894,60364
56812,62357,14924,15310,36782,61470
57155,61904,12356,13758,42098,61625
57906,62552,13514,13202,46280,61582
58072,62655,17944,8102,45658,60138
58282,63246,18742,6448,41777,58525
58366,63459,16605,4969,36992,58155
58163,64104,16365,4843,33873,58861
57520,64269,15296,6613,34322,60760
57700,63869,14450,6741,37451,62419
58164,62511,14648,7113,42812,63603
58086,61117,14456,7600,47876,63800
58052,60081,15259,8594,51043,62624
58145,59535,16101,8968,53463,60777
58535,59507,16880,7715,55754,59025
58544,59713,18096,5692,57574,58588
58205,59519,18025,4212,58553,59536
58867,59247,18631,4056,59217,61069
59596,58560,18669,3718,59278,63070
60227,58819,19273,2440,59352,279
60467,58043,19412,2209,59523,3162
59964,57298,18708,481,60547,5500
59284,56434,18643,63013,62407,7086
59006,55286,19654,59237,63797,7461
58962,55326,19007,56012,64632,5709
58965,55906,19146,53098,63690,2644
59759,56369,18811,52289,62024,65118
60522,57283,17332,52564,60571,62982
60662,56983,15149,53856,60348,62018
61009,56767,13661,56772,62247,61970
62470,56981,13416,61342,2353,64218
63295,57047,14348,64287,8695,2453
63093,59395,16050,64075,11885,3409
62522,60052,17669,60807,10541,1516
61797,60918,18640,57851,3998,63403
62798,58683,18298,57997,62938,60875
63664,61689,16458,60127,61673,62936
63783,117,16201,60085,63866,2392
63345,3262,15260,58054,2461,6635
62870,4716,14471,55659,6321,8100
61919,4469,13513,55336,7804,8046
60057,3266,12972,57572,6987,7558
60743,2000,13731,62037,4725,7430
62389,3882,13560,1465,3215,9023
64926,5125,13423,2621,3465,11042
1919,6941,15443,2538,4759,10354
2530,9488,16783,63561,3421,7802
1053,11223,18336,56247,63546,7005
65019,11393,19819,49670,56339,8139
62747,12268,19938,45614,47831,10074
60305,14021,19276,45534,41027,12035
57355,14625,15859,47449,39897,12338
56145,13694,13513,49877,45810,10077
58329,12471,12509,52850,55502,5915
60024,10926,12251,57092,64810,1292
60285,10061,12462,62483,6376,63080
60237,10461,13745,3478,11508,61913
60512,10552,14683,8668,14877,63573
60435,10921,15813,12018,17104,475
60036,11323,17398,13909,18400,2778
59750,10868,17958,13064,17714,3121
59103,8955,19302,11007,14559,1026
59154,5691,18758,11182,10269,63261
59303,3913,19048,9885,6120,60105
59664,3746,18640,10189,3586,58930
60171,5298,18731,6820,2662,59766
60676,7363,19171,2318,2013,61760
61512,7576,18452,63519,65014,62900
62149,7570,17321,63332,60491,62026
62272,6456,15218,64951,55672,60104
62019,5660,14492,2391,52407,57511
61351,5740,13621,5492,50534,54168
60096,6109,14288,9297,50836,52672
59743,6171,14525,12017,51923,53019
61219,5384,15358,12709,53641,54796
63212,4620,15353,11934,55235,57382
65504,4157,15258,9534,56606,59414
1971,2634,15303,7316,56122,60314
1619,1884,14607,7973,53682,60389
65095,2018,13212,10881,51688,60582
63414,1171,12752,15030,51308,60708
62856,65095,12364,19499,53540,60384
64300,62789,13292,22088,57599,59637
1728,60128,15748,23139,62146,59802
3255,58117,17010,22965,64732,60986
1929,58655,17539,21142,608,62771
1066,59293,20454,17104,483,65354
64558,58938,16601,14600,521,1472
61583,58502,18957,8380,63824,1540
60887,58035,19204,7225,61034,64907
62621,55988,18365,5828,60588,61174
62800,53279,17708,7658,62753,56550
62442,53002,17811,6802,63800,52985
62883,53861,18862,6567,64317,50928
64284,54523,19376,5652,64872,50636
63575,55629,20660,3608,64901,52871
63084,55799,21713,849,63872,55991
62146,55595,22882,64256,62290,59848
61494,55418,21688,62280,61835,63658
60962,55424,19924,60635,63481,1279
61717,54453,19580,60865,649,1699
63220,52290,19827,62647,3022,351
64642,52088,21429,64124,6522,759
64313,52673,22410,62311,8917,3656
63513,54031,24298,57975,10263,8722
62854,55207,24881,51873,9578,13756
61946,55897,23518,45627,7139,16518
60731,56944,20509,42147,5380,17224
60973,57871,16527,42966,6408,16687
62194,58248,15561,45866,8428,14757
65053,56396,16118,49084,9577,11945
1461,57032,17607,51127,7676,9342
1291,60595,18702,50357,3734,8252
65329,64664,18296,48208,150,10682
63514,1640,16685,46927,63872,14838
63047,2548,14315,47417,64736,18326
62713,3328,12609,49059,2501,18497
63925,2045,11705,50461,6131,15150
164,64769,12677,52667,7481,10479
65290,274,14193,54896,6713,6311
63536,3224,15825,56174,3486,2333
62432,6480,15604,56374,64038,65311
62376,8450,14744,57289,60163,65247
63167,9424,13409,58813,59177,1680
64417,10069,13470,61061,59419,4205
64645,10813,13353,63026,59706,5629
64826,10722,13465,64836,60067,6500
64762,9598,13130,440,61227,7733
65234,8544,13562,1436,62885,9164
64398,9014,14625,1699,64250,11064
62969,10121,17283,65090,64747,12818
61891,10242,17745,59731,64753,13045
62114,10699,19355,56321,64550,11899
62676,11005,15304,54869,62731,8867
62032,12028,13488,52721,62549,4682
60932,12966,14222,54143,65120,1407
59575,13182,13949,58917,5375,65455
59175,12436,13192,62213,11256,175
60023,11171,12926,465,16016,1631
60893,10279,16258,7109,20574,2791
60715,9224,16661,10801,21871,3042
61009,8785,19417,12753,18087,1914
61953,8570,20472,12814,11211,116
62413,8938,19960,12022,5631,63828
62598,8956,18722,8341,3137,62178
62472,9011,17422,4652,3864,60715
62351,9282,17327,3079,5439,59739
61065,8189,17171,4812,5752,58637
60191,5441,17680,10713,4442,57669
60274,2586,17189,18260,1758,56694
61839,2047,17030,23197,65140,55404
63292,3406,17004,24036,62342,53526
63594,4622,16721,21119,59250,51949
63029,5000,16576,15567,55818,51023
63068,4433,16034,11118,53206,51600
63935,3203,15385,9454,51158,52941
64844,2733,13585,9970,49230,54016
65129,2379,12624,11351,47431,54645
64595,2130,11918,13583,46321,54845
63451,2001,11625,16430,47172,55471
62504,1345,11500,19477,48933,56560
62352,65381,11867,22615,50829,57611
62502,63116,13187,24584,52737,57456
63026,60972,14863,25276,54482,56466
63834,59808,15438,24450,56483,54945
63963,57280,15563,24205,59134,52005
64932,57844,18964,19003,60522,49164
64603,59510,20328,14586,62472,49047
63250,61150,22419,9286,64660,51057
62853,60979,21083,6283,46,53142
62657,60701,19869,2496,245,54611
62939,59710,19648,2881,946,56120
63526,58338,18807,4323,1080,56549
63929,57022,19185,5765,571,55728
63828,57015,19338,6076,65502,54953
62604,58109,21186,5014,63509,55208
61933,59338,21474,3038,61779,55698
61978,60134,20493,2206,62167,58574
62186,60103,20663,315,64520,63638
62342,59633,20906,63970,575,2326
62124,58742,20654,61485,901,5061
61225,58445,19671,60161,1036,6564
60934,58619,18731,59668,2488,8254
61059,58668,18714,59770,4360,9756
61397,58997,18874,58632,5951,10574
61298,59562,19553,56331,7602,10931
61282,60456,19931,52991,7824,11102
61020,61437,20300,49385,6237,10935
60760,61515,20277,47011,3463,10416
61336,60885,19967,45404,269,10065
60940,62275,19364,44711,62846,9731
59425,64377,17944,43529,60688,9133
58068,157,17017,42959,60668,8770
57014,161,15556,43098,61992,7803
56656,64686,15072,44691,63244,5355
56777,63834,14188,47076,64317,803
56191,61634,15247,49806,64142,61486
58448,61130,17148,51110,60290,57577
59949,63177,17137,51718,57583,54757
59540,133,16649,47794,56854,52923
58303,1706,16448,43414,58045,51602
57733,2179,15502,41138,60837,51510
57611,2733,14841,43634,63863,52818
57829,2748,13518,48493,327,54253
58511,3657,13186,55316,1275,54466
59790,4979,13788,61352,329,53253
61614,5647,12944,65520,65520,51366
63762,5681,12648,2357,1583,50019
64161,5519,11648,4475,5854,50101
64498,4849,11656,5364,12981,52312
64967,4438,11258,5804,20577,55769
1264,5421,14397,6183,25226,58695
736,7205,19776,7485,21225,60199
619,8852,18935,7170,12479,61357
1679,8994,18257,4779,4002,61803
1918,9342,15467,1256,64941,61387
561,9975,14495,64144,64228,61399
65109,9908,13796,64311,291,62901
64788,9424,14044,65121,3476,65252
65196,8950,14328,65316,6430,2052
385,8411,14936,65493,8996,3795
776,7089,15660,1574,10848,4632
584,5369,16293,4895,10522,4259
65418,3888,16765,8971,8713,3266
65158,3013,17963,12157,5665,2337
65118,2761,19811,13000,3200,1171
65046,3070,20677,10220,800,65442
65296,2971,20561,6479,65512,65096
776,2642,20572,1916,877,391
1444,1746,20178,64034,2760,2045
1994,582,20598,62837,3227,4481
2118,222,20616,61861,1963,7418
1913,1423,20555,59818,64673,10043
1873,3179,19844,56970,61397,11150
1262,4766,18172,54368,58860,11338
65409,5263,17415,53305,56202,11985
63491,5792,15313,52557,55462,13722
62395,5553,14996,53637,57830,14890
61863,4492,13713,55662,61153,14622
63310,2466,13317,59396,65490,13741
63795,1192,13598,64131,3374,12390
63636,2127,14174,3301,5024,11404
63791,3117,15554,5557,4830,11089
63374,3905,16288,4953,2835,11819
62463,4181,16584,2846,528,14105
60989,4192,16403,2349,63612,17417
60490,4052,14973,3665,62021,20406
59674,3760,13886,6064,62662,23169
58598,3535,13551,9634,63886,25381
57617,3452,13233,12688,65281,25475
57001,2950,13361,14861,93,23973
57395,1595,13881,16769,64995,21526
57114,829,14772,17903,63334,17241
56895,82,15171,18350,60677,11664
57191,64767,15149,18083,58638,6210
57149,64391,14922,17712,58068,1690
57620,64470,15405,17130,57000,62444
58011,64977,15911,16125,55140,58695
58345,295,17262,14307,52690,56396
58368,890,15812,12276,50689,54232
58976,1248,16601,10559,49862,51864
59990,1323,16002,8345,50687,49607
60844,1735,14360,5731,52874,47178
61166,2429,14055,4464,55738,44725
61051,2276,13676,5420,58052,42931
60836,2227,13923,6818,59509,42460
60921,1492,14113,8608,61793,43161
60942,1042,14770,10187,64532,44483
60780,181,15493,10806,2059,45690
59931,64918,16607,9819,4942,46889
59344,64220,18013,8349,5561,47182
58362,63399,19084,7295,3886,46319
57286,62937,20009,6792,64612,45763
56540,62584,19793,7171,59237,45292
56357,61845,18902,7044,56191,44832
56633,61457,17779,5882,57195,45168
57186,60496,16965,5662,61089,46211
57385,59493,17412,5333,64904,46912
57657,58924,18120,4583,1017,46907
58253,58495,18586,2222,578,46766
58989,58304,19026,65370,64192,46944
59458,58957,19152,62678,61547,46969
58540,59976,18382,60332,59675,46831
57373,60663,17480,58912,58982,46573
57304,60792,16910,58707,59468,45339
58641,59852,16379,58254,60972,42927
59836,59745,16343,57099,63423,40072
61037,60605,16333,56125,1166,37370
62632,61128,16105,55264,3479,35831
64101,62578,16205,54969,5220,36143
65071,64732,17932,51394,4923,38083
65397,292,19651,49566,2646,40653
64808,412,18433,45901,64093,42621
64670,952,19029,48676,59979,44560
64603,1681,16746,50140,57778,46694
65215,2001,15515,52494,58801,49611
712,2302,15005,54615,61805,53080
2083,2820,15315,58297,32,56411
3496,3151,14353,61495,4229,59301
4408,3346,14692,63620,8337,61798
5484,3209,16430,64536,11120,64908
5621,3521,18160,64163,11654,2986
5497,3460,18812,61678,10734,6520
5617,4070,19254,59018,8849,9162
4481,5283,19165,56234,5547,11205
2874,6044,18930,54183,1911,12283
2086,6375,18267,52524,64375,12834
1727,6852,17624,51844,62597,12811
1462,7226,16844,51330,62096,12656
1587,7346,16273,51193,62922,13305
2021,6973,15922,51547,64082,15073
2131,6214,15647,53236,65288,17112
1596,5511,15259,56050,805,18334
825,5259,14711,59108,1325,19318
351,4866,15163,61481,1395,20204
65395,4791,15608,62842,1462,21004
64890,4875,17119,62878,743,21779
64358,4817,16904,61695,87,22876
62118,4771,17328,59983,64409,22299
62996,4748,17469,60308,64365,22113
62859,4978,17516,58041,62349,21679
62589,5124,17945,57845,60719,20576
62001,5001,17199,58316,59001,18786
61183,5030,16078,59395,57801,16891
61070,4790,15756,60479,57945,15519
60941,4965,15605,61981,58948,14942
60613,5792,15254,63017,60623,15137
60578,5942,15642,63242,62649,15843
60438,6120,15990,63084,64541,16716
60619,6049,16086,63135,65191,17355
60636,5737,15803,64968,64522,17680
60274,5347,15267,1222,62969,16947
59515,4711,14991,2026,61925,15331
59021,4152,14083,2609,62197,13137
59121,4124,13960,2442,63180,10783
59614,4063,14358,2909,64419,9144
60155,4439,15192,2847,65008,9474
60640,3823,16074,1232,64656,11236
60818,2326,16174,104,63844,12582
59887,1967,16411,219,60798,11467
59406,1835,15643,65502,56731,9342
58872,2479,14176,658,53427,6964
57811,3422,13527,2370,51766,5040
56877,3824,12853,5085,52165,4289
56143,3231,12407,7884,54815,4736
56062,1574,12457,10735,58646,5805
55720,65467,12783,13244,61853,5940
55407,64114,14960,14957,63203,4213
53749,61713,14549,15750,62498,1059
53917,61110,17504,16021,60796,61621
53060,60670,18646,14339,58811,56474
52423,60206,18465,11200,57888,52738
52388,59594,18272,6620,60062,50080
53221,59313,18483,3529,62735,48236
54073,59202,19081,1831,64450,46070
54478,59406,19067,65466,64279,44575
55010,59707,18030,63808,64191,43997
55875,59542,17074,63510,65386,43712
56668,59507,16922,64103,1347,43662
57424,58813,16783,64495,3191,43725
57791,58651,16770,64268,4729,43773
58250,59268,16612,64186,5730,44319
58951,59898,16469,63357,6091,45323
59633,60091,16294,62665,5521,46076
60420,59963,16023,62481,4209,46546
61263,59795,15925,62688,2483,47109
62217,59578,15842,63019,785,47971
63227,59636,15560,63017,64770,48285
64181,59550,15290,62607,63752,47986
65402,59513,15463,62639,63268,47593
927,60146,14880,64246,63262,47694
1600,61149,15554,63207,63985,49045
1642,62480,16482,64023,65292,51520
1518,63796,15905,64118,890,53985
1428,63945,16488,64702,1918,55623
1132,64125,15452,454,2960,55914
1936,64447,15818,2070,4643,55130
3108,64575,15546,2600,6313,53205
4224,64954,16027,2236,7807,51028
5550,65062,16400,2271,9816,50207
6779,26,16904,1773,11784,51306
7142,1197,16996,641,12987,54128
6968,2590,17311,64380,13220,58411
6977,4046,18448,62557,12987,63255
6495,4540,19110,60688,11909,1851
5491,4179,19702,58135,9762,6415
5080,4156,19747,55623,7861,10967
4644,4057,19315,54111,6475,14532
3732,3260,18420,54053,4885,16413
2291,2951,17553,54715,3769,17034
1287,2865,17242,55740,3793,16989
730,2729,16884,56779,4379,16696
779,2330,17130,57522,4305,16307
776,2404,17573,58250,3119,16254
862,2960,18760,58666,844,16807
835,3762,19624,58641,62945,17849
346,5047,19921,58088,58935,18916
65000,5988,19152,56688,55259,20019
64033,6226,17552,54997,52985,20969
63317,6398,15839,54462,53060,21422
62561,6471,14753,55140,54953,21418
61644,6731,14775,56567,57155,21354
60749,7242,15382,58379,58876,21214
59955,7960,15557,60504,59751,21190
59335,8126,15463,62180,60345,21400
59121,7626,15245,62794,61697,21417
58926,7002,15077,62798,64129,21161
58677,6491,14799,62150,730,20357
57857,6055,14577,60911,2017,18716
56882,5673,14809,61086,1754,16216
56520,5401,14104,61719,905,13129
56404,4860,13457,62435,29,9403
56874,4273,13078,63847,65002,5478
57845,4305,12818,781,63982,1756
58877,4210,12900,2135,62413,64481
59756,4290,12731,3267,61192,63353
60636,4314,12459,3420,60818,63951
61258,4397,12407,2326,61018,50
60963,4249,12626,2247,61405,1738
59768,3885,12424,2919,61796,2787
58112,3595,12473,4542,61965,3088
57259,2940,12438,6831,61272,2678
56785,1823,12968,9449,60098,1246
56591,418,13918,12418,58712,64628
57187,65117,14625,14817,56954,62432
56897,64579,14938,15432,55484,61076
56392,64572,15546,14678,54914,60647
56540,63992,16190,13348,54355,59887
56119,63087,16246,13034,53338,58134
55834,62562,16480,13837,52472,55928
55791,61398,17780,15168,51651,53632
55484,60296,17467,15031,53815,51394
56281,59877,17447,15728,56859,49829
56967,59298,19169,13929,60434,49408
57367,58825,20159,10790,64118,49762
57491,58876,20537,8693,1189,48919
58126,58648,20936,5109,1581,47471
58334,58797,20736,2903,793,46109
58480,59196,19509,2354,618,44719
59127,59282,18443,1936,835,43437
59763,59197,18124,2247,1663,43228
60112,59190,18333,3406,3130,44393
60854,58663,18366,3613,4953,46711
62091,58164,18602,3270,6222,49440
63124,57912,20231,1220,6128,51603
63752,57483,19701,62488,5575,53318
63482,57729,19319,59671,4623,54554
63347,58609,18390,57693,3945,55344
63554,59268,17887,56457,3302,55518
64459,60281,17310,55582,2446,55210
351,61312,16178,56445,1402,54931
948,61718,16245,58517,200,54555
1017,63204,16510,59806,64411,54801
718,63954,16574,61701,65469,56028
1039,64994,16363,61805,2774,57418
1880,65180,15993,60601,5521,57832
2633,65031,16558,60058,7957,57176
3363,185,16645,59753,8739,55944
3903,1358,16765,59039,7435,54573
4321,2486,16485,57615,5122,53930
4180,3061,16068,58323,3100,54094
3612,3971,15465,59862,2042,55048
3762,4110,15446,60618,1469,56896
3777,4158,16192,60993,1560,59834
4190,4357,16005,60673,2428,63942
4805,4864,16208,59791,2912,2847
4900,5535,16577,59088,2436,7207
3919,6097,17183,58431,620,11355
2564,6514,17099,58065,63437,14525
1200,6551,16477,57909,60332,16042
271,5805,15718,59102,57179,16000
64800,5669,14716,61157,54915,14488
64084,5726,14034,63440,54258,12451
63584,5613,13941,65520,54427,10911
63514,5582,14497,2186,54775,10020
